model_type,config_id,config_params,fold,accuracy,notes
FCNN,53,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4949494898319244,
FCNN,53,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5204359889030457,
FCNN,54,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.6195651888847351,
FCNN,54,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.4660194218158722,
FCNN,54,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5502958297729492,
FCNN,54,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5202020406723022,
FCNN,54,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4277929067611694,
FCNN,55,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.554347813129425,
FCNN,55,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.6116504669189453,
FCNN,55,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5621301531791687,
FCNN,55,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5555555820465088,
FCNN,55,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4822888374328613,
FCNN,56,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4565217494964599,
FCNN,56,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.553398072719574,
FCNN,56,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.4970414340496063,
FCNN,56,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.469696968793869,
FCNN,56,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4713896512985229,
FCNN,57,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.510869562625885,
FCNN,57,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5145630836486816,
FCNN,57,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5976331233978271,
FCNN,57,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5505050420761108,
FCNN,57,"{'hidden_units': [32, 32], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.6321526169776917,
FCNN,58,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4456521868705749,
FCNN,58,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5922330021858215,
FCNN,58,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5443786978721619,
FCNN,58,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4848484992980957,
FCNN,58,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4577656686306,
FCNN,59,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.47826087474823,
FCNN,59,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5436893105506897,
FCNN,59,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5798816680908203,
FCNN,59,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4747474789619446,
FCNN,59,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4741144478321075,
FCNN,60,"{'hidden_units': [128], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.52173912525177,
FCNN,60,"{'hidden_units': [128], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5631067752838135,
FCNN,60,"{'hidden_units': [128], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5325443744659424,
FCNN,60,"{'hidden_units': [128], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4545454680919647,
FCNN,60,"{'hidden_units': [128], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5967302322387695,
FCNN,61,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.532608687877655,
FCNN,61,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5048543810844421,
FCNN,61,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5680473446846008,
FCNN,61,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5656565427780151,
FCNN,61,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4659400582313537,
FCNN,62,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.489130437374115,
FCNN,62,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5145630836486816,
FCNN,62,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5325443744659424,
FCNN,62,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4848484992980957,
FCNN,62,"{'hidden_units': [128, 64], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4850136339664459,
FCNN,63,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.47826087474823,
FCNN,63,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.6213592290878296,
FCNN,63,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5325443744659424,
FCNN,63,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4898989796638489,
FCNN,63,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4114441275596618,
FCNN,64,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.4673913121223449,
FCNN,64,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5436893105506897,
FCNN,64,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.6094674468040466,
FCNN,64,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4898989796638489,
FCNN,64,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4768392443656921,
FCNN,65,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.52173912525177,
FCNN,65,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5145630836486816,
FCNN,65,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.6153846383094788,
FCNN,65,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4494949579238891,
FCNN,65,"{'hidden_units': [32, 32], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.0001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4277929067611694,
FCNN,66,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.510869562625885,
FCNN,66,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5728155374526978,
FCNN,66,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.4911242723464966,
FCNN,66,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4646464586257934,
FCNN,66,"{'hidden_units': [128], 'activation': 'relu', 'dropout_rate': 0.2, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5013623833656311,
FCNN,67,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.510869562625885,
FCNN,67,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5145630836486816,
FCNN,67,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5384615659713745,
FCNN,67,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4646464586257934,
FCNN,67,"{'hidden_units': [64, 32], 'activation': 'tanh', 'dropout_rate': 0.2, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4550408720970154,
FCNN,68,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5,
FCNN,68,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5048543810844421,
FCNN,68,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5443786978721619,
FCNN,68,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4545454680919647,
FCNN,68,"{'hidden_units': [64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5013623833656311,
FCNN,69,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.47826087474823,
FCNN,69,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5048543810844421,
FCNN,69,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5443786978721619,
FCNN,69,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5101010203361511,
FCNN,69,"{'hidden_units': [64, 64, 32], 'activation': 'tanh', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.416893720626831,
FCNN,70,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5652173757553101,
FCNN,70,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5631067752838135,
FCNN,70,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5798816680908203,
FCNN,70,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4646464586257934,
FCNN,70,"{'hidden_units': [64, 64, 32], 'activation': 'relu', 'dropout_rate': 0.0, 'l2_reg': 0.0, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.5040872097015381,
FCNN,71,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.5760869383811951,
FCNN,71,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5728155374526978,
FCNN,71,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5798816680908203,
FCNN,71,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.5656565427780151,
FCNN,71,"{'hidden_units': [128, 64], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.0, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4332424998283386,
FCNN,72,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.47826087474823,
FCNN,72,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.4757281541824341,
FCNN,72,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.639053225517273,
FCNN,72,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.4898989796638489,
FCNN,72,"{'hidden_units': [64, 32], 'activation': 'relu', 'dropout_rate': 0.5, 'l2_reg': 0.001, 'learning_rate': 0.0005, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4959128201007843,
FCNN,73,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",1,0.489130437374115,
FCNN,73,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",2,0.5922330021858215,
FCNN,73,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",3,0.5207100510597229,
FCNN,73,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",4,0.469696968793869,
FCNN,73,"{'hidden_units': [64], 'activation': 'tanh', 'dropout_rate': 0.0, 'l2_reg': 0.001, 'learning_rate': 0.001, 'epochs': 100, 'batch_size': 32, 'use_batch_norm': True, 'use_early_stopping': True, 'patience': 10}",5,0.4768392443656921,
